"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP1-1","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-1","1283489","28.11681","82.31712","Dang Deukhuri District","2","Mid Western","2155","Rapti","22360"
"OAP1-1","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-1","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-1","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-1","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-10","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-10","7799035","27.8614","83.888","Rampur","1","Western","2156","Lumbini","22364"
"OAP1-10","7976693","27.76789","83.90196","Arya Bhanjyang","1","Western","2156","Lumbini","22364"
"OAP1-100","1282954","27.75","83.66667","Palpa","3","Western","2156","Lumbini","22364"
"OAP1-100","7799035","27.8614","83.888","Rampur","1","Western","2156","Lumbini","22364"
"OAP1-101","7801679","28.06799","81.53471","Radhapur","1","Mid Western","2155","Bheri","22361"
"OAP1-101","8007512","28.27718","81.67637","Chyama","1","Mid Western","2155","Bheri","22361"
"OAP1-101","8008037","28.07526","81.62211","Khajura","1","Mid Western","2155","Bheri","22361"
"OAP1-102","7799041","28.5484","80.9435","Khailad","1","Far Western","2154","Seti","22358"
"OAP1-102","8010094","28.4556","81.27706","Sukhad","1","Mid Western","2155","Bheri","22361"
"OAP1-103","7801124","28.31447","82.95262","Syauliwang","1","Mid Western","2155","Rapti","22360"
"OAP1-103","7980104","28.12765","82.88695","Bagdula","1","Mid Western","2155","Rapti","22360"
"OAP1-103","7980442","28.19901","82.90125","Bahane","1","Mid Western","2155","Rapti","22360"
"OAP1-104","1282887","28.08867","82.88427","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-104","7801124","28.31447","82.95262","Syauliwang","1","Mid Western","2155","Rapti","22360"
"OAP1-104","7980096","28.1254","82.8859","Bagdula","1","Mid Western","2155","Rapti","22360"
"OAP1-104","7980442","28.19901","82.90125","Bahane","1","Mid Western","2155","Rapti","22360"
"OAP1-106","1283085","27.41667","85.25","Makwanpur","1","Central","2152","Narayani","22353"
"OAP1-106","7800922","27.58173","85.17767","Kulekhani","1","Central","2152","Narayani","22353"
"OAP1-106","7941527","27.75506","85.16181","Bhanjyang","1","Central","2152","Bagmati","22351"
"OAP1-106","7962498","27.60268","85.24886","Humane","1","Central","2152","Bagmati","22351"
"OAP1-107","7801681","28.18701","81.55371","Titihiriya","1","Mid Western","2155","Bheri","22361"
"OAP1-107","8008568","28.12549","81.53852","Udharapur","1","Mid Western","2155","Bheri","22361"
"OAP1-107","8009681","28.33807","81.4042","Sonpur","1","Mid Western","2155","Bheri","22361"
"OAP1-108","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-108","7802497","26.63183","86.34521","Bariyarpatti","1","Eastern","2153","Sagarmatha","22356"
"OAP1-108","7802497","26.63183","86.34521","Bariyarpatti","2","Eastern","2153","Sagarmatha","22356"
"OAP1-109","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-109","7799035","27.8614","83.888","Rampur","1","Western","2156","Lumbini","22364"
"OAP1-11","7982182","27.99875","85.20994","Kalikasthan","1","Central","2152","Bagmati","22351"
"OAP1-11","7982199","27.99279","85.1906","Banuwa","1","Central","2152","Bagmati","22351"
"OAP1-11","7982205","28.0228","85.20685","Dhunge","1","Central","2152","Bagmati","22351"
"OAP1-11","8004508","28.07261","84.35783","Karmidanda","1","Western","2156","Gandaki","22363"
"OAP1-110","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-110","7798787","27.8653","83.3611","Chhahara","1","Western","2156","Lumbini","22364"
"OAP1-110","7976577","27.87274","83.46662","Harthok","1","Western","2156","Lumbini","22364"
"OAP1-111","7799041","28.5484","80.9435","Khailad","1","Far Western","2154","Seti","22358"
"OAP1-111","8010094","28.4556","81.27706","Sukhad","1","Mid Western","2155","Bheri","22361"
"OAP1-113","1283471","27.86424","84.9283","Dhading","1","Central","2152","Bagmati","22351"
"OAP1-113","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-113","7801969","27.73351","85.23934","Bhimdhunga","1","Central","2152","Bagmati","22351"
"OAP1-113","7941785","27.74986","85.10296","Lamidanda","1","Central","2152","Bagmati","22351"
"OAP1-114","7972792","27.81298","84.24811","Dhawadi","1","Western","2156","Lumbini","22364"
"OAP1-114","7973241","27.67329","84.19945","Daldale","1","Western","2156","Lumbini","22364"
"OAP1-115","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-115","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-115","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-115","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-115","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-115","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-115","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-115","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-115","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-115","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-115","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-115","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-115","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-115","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-115","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-115","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-115","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-115","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-115","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-115","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-115","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-115","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-115","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-115","1283488","28.11667","82.3","Dang","2","Mid Western","2155","Rapti","22360"
"OAP1-115","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-115","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-115","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-115","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-115","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-115","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-116","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-116","7802459","27.00088","85.51629","JanakiNagar","1","Central","2152","Janakpur","22352"
"OAP1-116","7991944","26.86451","85.51732","Kaudena","1","Central","2152","Janakpur","22352"
"OAP1-117","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-117","7800287","27.37792","85.10403","Hatiya","1","Central","2152","Narayani","22353"
"OAP1-118","7798876","27.7158","83.644","Gothadi","1","Western","2156","Lumbini","22364"
"OAP1-118","7798912","27.781","83.6686","Jhadewa","1","Western","2156","Lumbini","22364"
"OAP1-118","7976980","27.8622","83.52206","Bastari","1","Western","2156","Lumbini","22364"
"OAP1-119","1283267","27.7932","85.22418","Kalimate","1","Central","2152","Bagmati","22351"
"OAP1-119","7798813","26.9937","85.0479","Bariyarpur","1","Central","2152","Narayani","22353"
"OAP1-12","7965772","27.45949","85.26986","Deurali","1","Central","2152","Narayani","22353"
"OAP1-12","7968372","27.37864","85.10417","Trishuli","1","Central","2152","Narayani","22353"
"OAP1-120","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-120","7798813","26.9937","85.0479","Bariyarpur","1","Central","2152","Narayani","22353"
"OAP1-120","7799155","26.906","85.0299","Kabahigoth","1","Central","2152","Narayani","22353"
"OAP1-121","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-121","7972792","27.81298","84.24811","Dhawadi","1","Western","2156","Lumbini","22364"
"OAP1-121","7973241","27.67329","84.19945","Daldale","1","Western","2156","Lumbini","22364"
"OAP1-122","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-122","7799041","28.5484","80.9435","Khailad","1","Far Western","2154","Seti","22358"
"OAP1-122","8010094","28.4556","81.27706","Sukhad","1","Mid Western","2155","Bheri","22361"
"OAP1-123","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-123","7801678","28.05102","81.6014","Paraspur","1","Mid Western","2155","Bheri","22361"
"OAP1-123","8000151","28.51625","81.70219","Gaighat","1","Mid Western","2155","Bheri","22361"
"OAP1-124","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-124","7987543","27.53174","83.53878","Tareni","1","Western","2156","Lumbini","22364"
"OAP1-124","7987571","27.34967","83.354","Mukundgadh","1","Western","2156","Lumbini","22364"
"OAP1-124","8001029","28.01852","83.81719","Samaja","1","Western","2156","Gandaki","22363"
"OAP1-126","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-127","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-128","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-128","7972496","28.39844","83.58097","Rakhu","1","Western","2156","Dhawalagiri","22362"
"OAP1-129","7835179","29.0455","81.4374","Kalikasthan1","1","Far Western","2154","Seti","22358"
"OAP1-129","7941691","27.93784","84.98201","Dhunge","1","Central","2152","Bagmati","22351"
"OAP1-129","7957877","28.48437","81.11058","Karmidanda","1","Far Western","2154","Seti","22358"
"OAP1-129","7982199","27.99279","85.1906","Banuwa","1","Central","2152","Bagmati","22351"
"OAP1-13","7800701","27.00739","87.91276","Maipokhari","1","Eastern","2153","Mechi","22355"
"OAP1-130","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-130","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-130","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-132","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-132","7800621","28.20926","84.62638","Dudhpokhari","1","Western","2156","Gandaki","22363"
"OAP1-132","7811655","27.5887","85.9684","Dudhpokhari1","1","Central","2152","Janakpur","22352"
"OAP1-132","7962322","27.66665","85.2608","Dudhpokhari","1","Central","2152","Bagmati","22351"
"OAP1-132","7993825","27.18133","85.939","Kalakhola","1","Central","2152","Janakpur","22352"
"OAP1-133","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-133","7835179","29.0455","81.4374","Kalikasthan1","1","Far Western","2154","Seti","22358"
"OAP1-133","7957877","28.48437","81.11058","Karmidanda","1","Far Western","2154","Seti","22358"
"OAP1-133","7982199","27.99279","85.1906","Banuwa","1","Central","2152","Bagmati","22351"
"OAP1-133","7982205","28.0228","85.20685","Dhunge","1","Central","2152","Bagmati","22351"
"OAP1-134","7823324","28.178","83.7562","Karkineta1","1","Western","2156","Gandaki","22363"
"OAP1-134","7960484","28.28447","83.86253","(Nagdanda)","1","Western","2156","Gandaki","22363"
"OAP1-135","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-135","7968372","27.37864","85.10417","Trishuli","1","Central","2152","Narayani","22353"
"OAP1-135","7973922","27.97676","85.0882","Deurali","1","Central","2152","Bagmati","22351"
"OAP1-135","7982884","28.38547","82.64033","Meghbang","1","Mid Western","2155","Rapti","22360"
"OAP1-136","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-137","7800287","27.37792","85.10403","Hatiya","1","Central","2152","Narayani","22353"
"OAP1-137","7800922","27.58173","85.17767","Kulekhani","1","Central","2152","Narayani","22353"
"OAP1-137","7816401","27.3995","85.1074","Hatiya1","1","Central","2152","Narayani","22353"
"OAP1-137","7816475","27.5836","85.1807","Kulekhani1","1","Central","2152","Narayani","22353"
"OAP1-137","7962498","27.60268","85.24886","Humane","1","Central","2152","Bagmati","22351"
"OAP1-137","7968164","27.59977","85.23604","Phakhel","1","Central","2152","Narayani","22353"
"OAP1-137","7969035","27.21398","85.4892","Raigaun","1","Central","2152","Narayani","22353"
"OAP1-138","1283471","27.86424","84.9283","Dhading","1","Central","2152","Bagmati","22351"
"OAP1-138","7814117","27.7326","85.2381","Bhimdhunga1","1","Central","2152","Bagmati","22351"
"OAP1-138","7941785","27.74986","85.10296","Lamidanda","1","Central","2152","Bagmati","22351"
"OAP1-139","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-139","8008076","28.09303","81.73434","Khajura","1","Mid Western","2155","Bheri","22361"
"OAP1-14","1282733","28.09596","83.87243","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-14","7800235","28.22654","83.88742","Chapakot","1","Western","2156","Gandaki","22363"
"OAP1-14","8001428","27.99954","83.86281","Mirdi","1","Western","2156","Gandaki","22363"
"OAP1-140","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-141","7800384","27.98768","85.24388","Bhorle","1","Central","2152","Bagmati","22351"
"OAP1-141","7815187","28.001","85.2354","Bhorle1","1","Central","2152","Bagmati","22351"
"OAP1-141","7970087","26.62361","87.42832","Bogatitol","1","Eastern","2153","Koshi","22354"
"OAP1-141","7970842","26.83413","87.40066","Simle","1","Eastern","2153","Koshi","22354"
"OAP1-141","7974585","27.94717","85.33339","Simle","1","Central","2152","Bagmati","22351"
"OAP1-141","7982272","28.01308","85.27707","Parchyang","1","Central","2152","Bagmati","22351"
"OAP1-142","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-142","7814117","27.7326","85.2381","Bhimdhunga1","1","Central","2152","Bagmati","22351"
"OAP1-142","7941785","27.74986","85.10296","Lamidanda","1","Central","2152","Bagmati","22351"
"OAP1-142","7961890","27.73065","85.23489","Bhimdhunga","1","Central","2152","Bagmati","22351"
"OAP1-143","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-143","1283367","28.08333","83.33333","Gulmi","3","Western","2156","Lumbini","22364"
"OAP1-143","7801849","28.06662","83.24728","Tamghas","1","Western","2156","Lumbini","22364"
"OAP1-143","7824778","28.0684","83.2468","Tamghas1","1","Western","2156","Lumbini","22364"
"OAP1-143","7950467","28.18801","83.1261","Simaltari","1","Western","2156","Lumbini","22364"
"OAP1-143","7950588","28.14674","83.07528","Purkot Daha","1","Western","2156","Lumbini","22364"
"OAP1-145","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-145","7809531","26.8147","85.4067","Dumariya1","1","Central","2152","Janakpur","22352"
